vacancy_id,vacancy_name,company_name,company_dept,area,address,latitude,longitude,salary_from,salary_to,salary_currency,salary_gross,publication_time,last_changed,schedule,req,resp,cond,skills
72750262,Ведущий аналитик (качество данных\Data quality),Банк ВТБ (ПАО),,1,"Москва, Пресненская набережная, 10с1",55.748914,37.535466,,,,,2022-11-23 07:08:44,2022-11-23 07:08:44,FULL_DAY,"Высшее образование. Опыт работы в качестве аналитика не менее 3-х лет. З​нания в области управленческого, бухгалтерского учета, МСФО...","Мониторинг качества данных, организация процессов управления инцидентами и проблемами качества данных, реализация мероприятий по повышению качества данных. Участие в разработке...","Трудоустройство согласно Законодательству. Конкурентная заработная плата. Профессиональное обучение и развитие. Добровольное медицинское страхование, льготные условия кредитования. Корпоративная пенсионная программа, материальная...",
72674818,Аналитик данных,Городские информационные системы,,1,,,,120000.0,180000.0,RUR,False,2022-11-27 09:36:56,2022-11-27 10:21:43,FULL_DAY,"...заданий, валидация данных. Особенности OLAP БД и особенности колончатых БД. Apache Superset: оптимизация запросов и методы получения данных. ","...SQL-запросы, хранимые процедуры, вьюшки. Визуализировать данные в промышленной BI-системе. Писать скрипты на Python для экстракции и преобразования данных.",Удалённая работа. Уютный коллектив. Минимум бюрократии. Возможности расти и экспериментировать.,
72527010,Аналитик базы данных,Вектор,,1,"Красногорск, бульвар Строителей, 4к1",55.814462,37.385412,70000.0,,RUR,False,2022-11-27 08:32:14,2022-11-27 09:21:16,FULL_DAY,"Умение обрабатывать большие объемы данных и визуализировать результат. Умение идентифицировать аномалии в данных. Продвинутый пользователь Excel (сложные формулы, сводные таблицы...","...данных и подготовка информации для расчетов, автоматизация расчетов, работа с базами данных. Проверка гипотез по имеющимся данным. Проверка качества данных. ","График: 5/2 , с 8:00 до 17:00,выходные: суббота,воскресенье и праздничные дни. Карьерный и профессиональный рост. ",
70839955,Аналитик данных (Data Office),"VK, ВКонтакте","VK, ВКонтакте",1,,,,,,,,2022-11-27 07:02:13,2022-11-27 07:02:13,FULL_DAY,Понимаете основные продуктовые и бизнес-метрики. Знаете SQL/архитектуру хранилищ данных. Разбираетесь в статистике. Умеете анализировать данные в Python. ,"Плотно взаимодействовать на ежедневной основе с командой аналитиков и продактов. Формулировать продуктовые метрики и гипотезы. Проводить исследования, A/B-эксперименты. ",,
72943931,Аналитик ГЕО данных,ГАУ ИНСТИТУТ ГЕНПЛАНА МОСКВЫ,,1,"Москва, 2-я Брестская улица, 2/14",55.7696407928333,37.5931213796139,,,,,2022-11-25 13:00:40,2022-11-26 19:50:13,FULL_DAY,"Хорошее знание инструментов WEB-картографии и геонаналитики (leaflet, mapserver, geoserver и т.д.). Опыт работы с данными OSM (желательно). ","Интеграция данных из различных источников в единое хранилище. Обработка и верификация пространственных (картографических) данных. Участие в проектировании, разработке и внедрении...","Стабильная заработная плата, включающая оклад, квартальное и годовое премирование. Офис в 2-х мин. от ст. м. Маяковская. ",
72677600,Аналитик данных (маркетинг),Медиапоинт,,1,,,,,,,,2022-11-27 10:08:32,2022-11-27 10:22:01,FULL_DAY,"Опыт работы аналитиком от 3 лет. Знание основных продуктовых метрик (LTV, ARPU, Retention, CAC) и умение работать с ними. ",Выявление проблемных зон акций и предложение плана по устранению проблем. Сбор и анализ данных при помощи Excel/Power BI/ SQL...,"Молодой интернациональный коллектив. Официальное оформление по ТК РФ. Полностью удаленная работа, либо гибридный график: комфортный офис в центре Москвы в...",
72785935,Геоаналитик / ГИС Аналитик / Аналитик данных,ПК НПК,,1,"Москва, улица Гашека, 6",55.768345,37.590533,,180000.0,RUR,True,2022-11-26 07:45:31,2022-11-26 08:21:55,REMOTE,"Опыт структурирования данных, подготовки данных для анализа.  Хорошее знание SQL, практические навыки написания SQL-запросов к пространственным базам данных (PostgreSQL...",АО РНПК (Российская Национальная Перестраховочная Компания) рассматривает кандидатов на должность Геоаналитик / ГИС Аналитик / Аналитик данных в Проектный офис.  ,Прием на дистанционную работу по трудовому договору.  Размер должностного оклада по результатам собеседования.  Ежеквартальная премия + годовой бонус.  ,
72681497,"Data Steward, аналитик данных","билайн: ИТ, Data, Digital","билайн: ИТ, Data, Digital",1,,,,,,,,2022-11-27 10:50:59,2022-11-27 11:21:19,FULL_DAY,"Понимание жизненного цикла данных. Знание основ ETL/ELT или DWH. Математический бекграунд (работа с данными, анализ данных, статистика). ","Выверка данных перед их использованием. Разбор инцидентов качества данных. Дополнительные задачи: Разрабатывать правила, стандарты и требования для накопления качественных данных. ",,
71424469,Аналитик данных,"билайн: ИТ, Data, Digital","билайн: ИТ, Data, Digital",1,,,,,,,,2022-11-26 10:08:24,2022-11-26 10:19:13,REMOTE,Опыт в анализе данных (продуктовом/ финансовом) от 2-х лет (middle уровень). Знание SQL - продвинутый уровень. Опыт работы с Excel...,"Заниматься сбором информации и подготовкой отчетности по маркетинговой активности, в том числе анализировать эффективность маркетинговых инициатив. Оценивать целесообразность и рассчитывать...","Сплоченная команда профессионалов, в которой можно не только успешно реализовывать проекты, но и перенимать опыт и развиваться. Конструктивная и открытая...",
72432302,Аналитик баз данных,Современные коммуникационные технологии,,1,"Москва, Сокольническая линия, метро Румянцево",55.633028,37.441395,100000.0,150000.0,RUR,False,2022-11-25 16:16:20,2022-11-25 16:19:28,FULL_DAY,Готовность к оперированию большим массивом данных. Уверенные знания SQL и опыт работы с базами данных. Хорошее знание Excel (сводные таблицы...,Коммуникация с потребителями выгружаемой отчетности и со смежными отделами. Подготовка регулярной отчетности . Написание ad-hoc запросов к базам данных. ,"Работу в комфортном офисе в Бизнес Парке «Румянцево» (парковка для сотрудников, обширная инфраструктура Бизнес парка: кафе, фуд-корты, магазины, спорт...",
72730952,BI-аналитик / аналитик данных,Автостэлс,,1,,,,200000.0,,RUR,False,2022-11-25 08:18:48,2022-11-25 08:22:04,FLEXIBLE,"Высшее образование (техническое, математическое, экономическое). Опыт работы аналитиком от 2 лет. Продвинутые знания Excel. Продвинутое знание SQL, знание Python – приветствуется. ","Собирать требования к аналитике, отчетности у заказчиков. Анализировать источники данных, текущие отчеты в источниках. Писать технические задания для разработчиков. ","Мы предлагаем безграничные возможности для реализации своих идей. Живой, динамичный и захватывающий дух стартапа. Возможность быть частью крутого проекта, гордится...",
49495729,Ведущий аналитик данных (Департамент закупок),"Красное & Белое, розничная сеть",,1,"Москва, 1-й Красногвардейский проезд, 15",55.75052,37.539401,,300000.0,RUR,False,2022-11-25 15:17:35,2022-11-25 17:16:56,FULL_DAY,"Навыки выдвижения и проверки гипотез, прогнозирование, опыт обработки больших массивов данных. Опыт работы с 1С. Навык работы с OLAP...","Выявление узких мест, факторов отклонений. Систематизация данных, оптимизация бизнес-процессов. Сбор, обработка и анализ больших объемов данных в Excel. ","График работы: пятидневная рабочая неделя, с 9:00 до 18:00. Место работы: Москва Сити (башня меркурий). Трудоустройство согласно ТК...",
72454638,Аналитик данных,Weborama Russia,,1,"Москва, Каланчёвская улица, 16с1",55.77755,37.649445,,,,,2022-11-26 07:29:03,2022-11-26 08:21:15,FULL_DAY,"Требуемый опыт работы: от 3х лет. Высшее образование. Владение одним из языков программирования: R (tidyverse) /Python (pandas), опыт использования...",Создание новых и развитие текущий аналитических продуктов для решения задач клиентов и рынка. Ежедневная работа собственными технологиями Weborama. ,Работа в офисе. Работа в дружном коллективе профессионалов. Возможность профессионального и карьерного роста. Полностью белая заработная плата (оклад+премии). ,
71811656,Аналитик данных,Автомакон,,1,,,,110000.0,250000.0,RUR,True,2022-11-25 09:52:37,2022-11-26 10:00:50,FULL_DAY,Уверенные знания SQL и опыт работы с базами данных. Опыт работы с pandas. Опыт работы с ML-библиотеками python. ,"Извлечение, преобразование, загрузка данных и их обработка. Формирование отчетов, визуализация данных. Общение с представителями заказчика, формализация требований к проектам. ","Возможность удаленной работы, а также в офисе в Москве (м. Румянцево). Официальное оформление с первого дня работы. Поддержка куратора во...",
72947996,Data аналитик (Аналитик данных),BestDoctor,,1,,,,130000.0,,RUR,True,2022-11-25 14:13:30,2022-11-25 14:13:53,FULL_DAY,Nice to have! Знание Python будут преимуществом. Опыт работы с CRM-системами будет преимуществом. Опыт работы системным аналитиком будет преимуществом.,"...выступать заказчиком доработок со стороны аналитики. Предлагать идеи по совершенствованию бизнес-процессов на основе данных, внедрять data-driven подход при...",Удаленный формат работы (будем рады тебя видеть у нас в офисе (м.Савёловская). Мы предоставим тебе ноутбук и всю необходимую технику...,
71696102,Младший аналитик по работе с базами данных,«ОТИСИФАРМ»,,1,"Москва, Тестовская улица, 10",55.751796,37.532637,,,,,2022-11-25 17:34:59,2022-11-25 17:34:59,FULL_DAY,"Высшее образование (технические и экономические специальности - как преимущество), готовы рассматривать в том числе студентов 4-5 курсов с возможностью работать...","Первичная обработка и интеграция данных во внутренние аналитические системы Компании. Поддержка актуальности справочников по внутренним данным и внешним аудитам, проведение...","Оформление согласно ТК РФ. Уровень дохода обсуждается с кандидатом индивидуально (оклад + годовой бонус). ДМС (включая стоматологию), страхование жизни. ",
72374586,BI аналитик \ Аналитик данных,CORE.XP,,1,"Москва, 1-й Красногвардейский проезд, 21с1",55.750028,37.534397,,,,,2022-11-25 14:02:00,2022-11-25 14:02:00,FULL_DAY,"Опыт работы в аналитике данных \ BI от 1 года. Понимание структуры современных CRM, опыт составления различных репортов по продажам\активностям...","...компании - получение данных анализ, отчеты, визуализация и.т.д. Аналитика воронки продаж, доработка BI-модуля и необходимых дашбордов. Аналитика по...",Максимальное погружение в аналитику данных и возможность самостоятельно отвечать за направление BI и анализа данных в компании - российском лидере сегмента...,
72753000,Аналитик данных,ВФМ Технолоджи,,1,"Москва, Тверская улица, 16с3",55.764759,37.607664,,,,,2022-11-25 13:30:37,2022-11-25 14:20:36,FULL_DAY,"Уверенное владение SQL, применение на ежедневной основе на текущем/прошлом рабочем месте. Уверенное владение Excel (формулы, сводные таблицы, графики). ","Извлечение, преобразование, загрузка данных и их обработка. Формирование отчетов, визуализация данных. Общение с представителями заказчика, формализация требований к проектам. ",Официальное оформление в соответствии с ТК РФ. Официальная заработная плата. График работы: 5\2 с 9\10 до 18\19. ,
72700550,SQL разработчик/ Аналитик данных,TeleTribe,,1,,,,,120000.0,RUR,False,2022-11-25 14:43:47,2022-11-25 14:43:47,FULL_DAY,Опыт на должности аналогичной должности от 1 года. Знание Oracle Pl/SQL. Желательно знание структуры БД колл-центра.,"Работа в команде разработчиков, написание отчетов (программного кода на PL/SQL), а также пакетных функций для реализации проектов колл-центра.","График работы: 5/2 с 9:00 до 18:00, удаленный режим. Оформление по ТК РФ. Размер вознаграждения по итогам...",
69166398,Аналитик данных,Сбер. Экспертам и руководителям,Сбер. Экспертам и руководителям,1,,,,,,,,2022-11-25 13:03:56,2022-11-27 07:01:20,FULL_DAY,"Опыт анализа больших объемов данных, построения моделей, прогнозирования на будущие периоды. Знание математической статистики и методов статистического анализа данных. ",Визуализировать и интерпретировать полученные результаты анализа. Проверять гипотезы на данных и обрабатывать ad-hoc запросы. Участвовать в совершенствовании системы отчетности. ,Стабильный оклад и социальную поддержку сотрудников. Официальное оформление с первого дня. Мощное оборудование за счет компании. Работу бок о бок...,
72929553,Аналитик данных,Effective Technologies,,1,"Москва, Причальный проезд, 2",55.761036,37.519593,,,,,2022-11-25 08:54:50,2022-11-25 18:15:24,FULL_DAY,"Опыт работы аналитиком данных в IT-компании/отделе от 1 года. Аналитическое мышление, навык глубинного разбора проблемы, погружения в предметную...",Предоставлять аналитические срезы под бизнес-цели. Строить аналитические модели данных для поиска оптимальных способов монетизации сервиса. Автоматизировать регулярные отчеты. ,,
72932911,Аналитик данных,СберМегаМаркет,,1,"Москва, Софийская набережная, 30с2",55.747181,37.621417,,,,,2022-11-25 09:48:14,2022-11-25 18:52:21,FULL_DAY,"Хорошее знание SQL. Опыт работы с Clickhouse, Postgres, MSSQL или другими аналитическими БД. Опыт построения графиков в Tableau, Power BI...",Анализировать продажи и остатки товаров на маркетплейсах. Преобразовывать данные и рассчитывать метрики. Прогнозировать спрос по товарам и брендам. ,"Проекты, которые развивают: всегда есть возможность прокачать свои навыки в работе и профессионально расти. Среда для обмена знаниями – высокая экспертиза...",
72178984,Аналитик данных (по работе с маркетплейсами),ПрофТехРешения,,1,,,,40000.0,75000.0,RUR,False,2022-11-25 11:52:10,2022-11-25 12:20:01,FULL_DAY,Находит закономерности. Опыт работы в должности Аналитика. Большое желание расти в профессиональной области связанной с анализом цифр. Навык находить неочевидные...,Собирать информацию с использованием аналитических сервисов и данных предоставляемых площадками. Выявление и определение основных ключевых показателей. Составляет гипотезы для улучшения...,Удаленный формат работы. Пятидневная рабочая неделя с фиксированным временем нахождения на связи (время начала и окончания рабочего дня согласуется с...,
72931854,Data Analyst / Аналитик данных,"АгроТерра, группа компаний",,1,,,,,,,,2022-11-25 09:35:21,2022-11-25 09:35:21,FULL_DAY,"Понимание реляционной модели данных, знание принципов и подходов проектирования баз данных. Опыт работы с DWH, ETL, знание SQL и оптимизации...","Построение витрин данных для оптимизационных моделей с погружением в бизнес-процессы и аналитику. Контроль качества данных в DWH, построение отчетов...",Возможен полностью удаленный формат работы. Полное соблюдение ТК РФ. Уровень компенсации обсуждается с успешными кандидатами. Годовой бонус.,
68580282,Аналитик данных (удаленно),"Компания «СПОРТМАСТЕР», Sportmaster Lab","Компания «СПОРТМАСТЕР», Sportmaster Lab",1,,,,,,,,2022-11-25 06:51:47,2022-11-27 07:01:21,FULL_DAY,"Понимание процессов ETL. Опыт проектирования корпоративного хранилища данных (DWH). Уверенное владении SQL (фильтрации, подзапросы, агрегация). Опыт построения дашбордов (Tableau, Power...",Взаимодействие с заказчиками и конечными пользователями по проектированию хранилища данных. Взаимодействие с командой разработчиков по выставлению требований к источникам данных. ,,
72177207,Аналитик данных / Data scientist,СтандартПроект,,1,"Москва, улица Станиславского, 21с2",55.745716,37.663539,,,,,2022-11-25 11:20:00,2022-11-25 11:20:40,FULL_DAY,статистики. 8. Основы машинного обучения. 9. Основы моделирования баз данных. 10. Знание английского на уровне чтения технической документации. Желательно: 1. ,20% Взаимодействие с заказчиками и подрядчиками (обсуждение аналитических задач). 2. 30% Анализ данных. 3. 30% Разработка аналитических правил для автоматизации...,2. Участия и победы в конкурсах и хакатонах. Мы предлагаем: Конкурентную заработную плату. Гибкое начало работы (старт работы 08.00...,
33368305,Аналитик данных (Департамент закупок),"Красное & Белое, розничная сеть",,1,,,,,,,,2022-11-25 15:17:36,2022-11-25 17:16:56,FULL_DAY,"Навыки выдвижения и проверки гипотез, прогнозирование, опыт обработки больших массивов данных. Опыт работы с 1С. Навык работы с OLAP...","Сбор, обработка и анализ больших объемов данных в Excel. Анализ трендов, прогнозирование. Участие в автоматизации процессов, тестирование системы. ","График работы: пятидневная рабочая неделя, с 9:00 до 18:00. Место работы: Москва Сити (башня меркурий). Трудоустройство согласно ТК...",
71053555,Аналитик – оператор данных,Премьер Менеджмент,,1,"Москва, Большая Татарская улица, 35с7-9",55.737309,37.636671,60000.0,80000.0,RUR,False,2022-11-25 06:42:17,2022-11-25 06:42:17,FULL_DAY,"Опыт работы от 1 года в должности с аналогичными обязанностями. Уверенный пользователь ПК. Exсel (сводные таблицы, написание сложных формул) обязательно. ","отслеживание выполнения плановых показателей. Обработка данных. (ведение справочников адресов и номенклатур в базах, обработка входящих отчет от дистрибьюторов с последующей...",Полное соблюдение ТК РФ. Уютный офис недалеко от м. Новокузнецкая/Третьяковская. График: пн.-пт. с 9.00-18.00. ,
69981940,Аналитик данных,АЙТИ.СПЕЙС,,1,,,,200000.0,350000.0,RUR,False,2022-11-24 08:47:08,2022-11-25 11:35:31,FULL_DAY,"Опыт работы на проектах по внедрению / развитию хранилищ данных в роли бизнес-аналитика и системного аналитика. Знания отчетности (управленческая, финансовая...",Описать модели данных и полей данных из источника по стандартам аналитической платформы данных (Greenplum). Сформировать метаданные витрин (Greenplum). ,"Оформление по ТК РФ/ИП/Самозанятость. График: фулл тайм, работа удаленная. Достойная заработная плата. Профессиональное развитие, обучение за счет компании. ",
49898429,Аналитик данных,ГБУ г. Москвы НИИ организации здравоохранения и медицинского менеджмента ДЗМ г. Москвы,,1,,,,,,,,2022-11-25 06:48:55,2022-11-25 06:48:55,FULL_DAY,Знание классических алгоритмов и структур данных. Опыт извлечения / подготовки данных / ETL. Опыт решения задач machine learning. Понимание принципов анализа данных...,"Контроль качества данных и разработанных алгоритмов. Построение и проверка гипотез на основе анализа данных, внесение предложений по включению новых данных. ","Оформление в соответствии с ТК РФ. График работы 5/2. Испытательный срок 3 месяца. Конкурентная заработная плата, уровень дохода обсуждается...",
72891556,Аналитик данных - экономист,Эффекшн Консалтинг,,1,"Москва, Нововладыкинский проезд, 8с4",55.851394,37.575882,,,,,2022-11-24 17:39:50,2022-11-25 18:01:00,FULL_DAY,"Опыт построения моделей и прогнозирования. Знание Python (обработка данных с помощью pandas, NumPy). Свободное владение MS Excel, включая Power Query...","...экономических моделей данных. Формирование и сопровождение витрин данных, управленческих и аналитических отчетов. Оптимизация бизнес-процессов на основе обработки данных. ",Проектная работа с потенциальной возможностью перехода на постоянную. Официальное оформление по гражданскому договору на срок проекта. Возможность удалённой/комбинированной работы. ,
72859350,"Аналитик данных (Группа кроссдоменной аналитики, Отдел продуктовой аналитики)",Ozon Информационные технологии,Ozon Информационные технологии,1,,,,,,,,2022-11-24 08:20:29,2022-11-27 07:01:20,REMOTE,Прокачанные навыки SQL и Python. Наличие продуктового мышления или опыт в продуктовой аналитике - будет преимуществом. Опыт работы внутри ИТ - будет...,"Плотное взаимодействие с командой разработки по предмет поиска данных, развития функционала, выкатывания новых фич. Управление бэклогом, формирование задач на улучшение...","Режим работы: офис, гибрид, полностью удалённо. Динамично и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. ",
71765299,Аналитик данных (DWH),АЙТИ.СПЕЙС,,1,,,,200000.0,300000.0,RUR,False,2022-11-24 10:29:49,2022-11-25 11:35:31,FULL_DAY,"Знание принципов разработки ПО, проектирования приложений в части БД (плюсом будет навык работы с системами проектирования логических/физичеcких моделей данных...","Разрабатывать логические модели данных совместно с архитектором и бизнес-аналитиком. Проводить анализ источников данных, разработку спецификаций на интеграционное взаимодействие. ",Возможность принять участие в масштабном и амбициозном проекте крупнейшей транспортной компании. Возможность прокачаться в работе с новыми аналитическими платформами и...,
70331402,Аналитик данных SQL (Управление поддержки продаж и обслуживания),Банк ВТБ (ПАО),,1,,,,,,,,2022-11-25 07:02:37,2022-11-25 07:02:37,FULL_DAY,Опыт работы в отделе аналитики и отчетности строго от 2-х лет. Аналитический склад ума и системное мышление. ,Разработка новой регламентной отчетности. Ad-hoc аналитика. Проведение аналитических исследований. Построение прогнозов. Оценка потенциальных и фактических эффектов по внедряемым мероприятиям...,"Трудоустройство согласно Законодательству. Конкурентная заработная плата. Профессиональное обучение и развитие. Добровольное медицинское страхование, льготные условия кредитования. Корпоративная пенсионная программа, материальная...",
71157906,Аналитик витрины данных (Средний и малый бизнес),Банк ВТБ (ПАО),,1,"Москва, Пресненская набережная, 12",55.749395,37.536967,,,,,2022-11-26 06:06:25,2022-11-26 06:06:25,FULL_DAY,"Опыт работы с большими объемами данных (Hadoop). Работа с MS Excel на продвинутом уровне. Умение качественно визуализировать информацию, способность четко...",Проведение аналитики источников данных и поиск оптимального решения по внедрению доработок. Проектирование моделей витрин данных и прототипов в промышленном хранилище...,"Трудоустройство согласно Законодательству. Конкурентная заработная плата. Профессиональное обучение и развитие. Добровольное медицинское страхование, льготные условия кредитования. Корпоративная пенсионная программа, материальная...",
71822693,Аналитик данных в отдел продаж,"Vintegra, Альянс",,1,,,,50000.0,,RUR,False,2022-11-25 12:36:39,2022-11-26 12:59:55,FULL_DAY,"Опыт работы в 1С как преимущество. Логическое мышление в части обработки, сопоставления данных. Хорошая «цифровая» память. Усидчивость, кропотливость в...","Анализ данных с использованием Excel как основного инструмента в работе. Выполнение заданий руководителя отдела продаж, связанных с анализом данных. ","Офис м. Выхино, м. Рязанский проспект, м. Юго-Восточная; м. Окская. Оформление по ТК РФ. График работы: с 9.30...",
72872759,BI-аналитик / Аналитик данных,Retail Rocket,,1,"Москва, Ленинградский проспект, 74А",55.80694,37.516925,,,,,2022-11-24 11:25:30,2022-11-25 11:12:49,FULL_DAY,"Опыт работы в лидирующей роли BI-аналитика/Аналитика данных не менее 3-ех лет (Power BI, Tableau, Qlik, Visiology, пр.). ",...источниками генерации данных с целью их унификации. Проектирование и реализация структуры хранилища данных. Проектирование и разработка витрин данных для анализа...,Официальное оформление и белая зарплата. Уровень дохода зависит от индивидуальных профессиональных компетенций кандидата. Карьерный и профессиональный рост. Работа в классном...,
72401181,"Специалист по преобразованию данных (Altova Mapforce), аналитик",Incona Engineering Group,,1,"Москва, Павелецкая набережная, 8с6",55.708663,37.645465,110000.0,,RUR,False,2022-11-16 08:22:47,2022-11-24 17:32:59,FULL_DAY,"Уверенные знания и опыт работы с Altova MapForce. XSLT, XML, XSL-FO, HTML, CSS, Altova MapForce, Altova XMLSpy.",Создание карт преобразования электронных документов из одного формата в другой. Altova MapForce. XSLT и XSL-FO преобразования. Разработка интеграционных решений...,"Работа в офисе, 5/2. Возможна частичная удаленка после испытательного срока.",
72886096,Аналитик Данных / Data Analyst,Работут,,1,,,,,,,,2022-11-24 14:58:01,2022-11-25 13:27:52,FULL_DAY,Хорошие знание SQL. Опыт построения модели данных. Опыт работы с Power BI (Tableau). Будет плюсом опыт работы с Python/pyspark.,"Документирование источников и приемников данных. Участие в проектах/инициативах по управлению данными, направленных на повышение качества данных. Быть ключевой точкой...","Оплата по рынку и выше. Удаленный формат работы. Сильная команда специалистов по разным направлениям. Официальное трудоустройство, соблюдение ТК. Стабильность. ",
72803329,Аналитик данных,Teleperformance Russia,,1,,,,,,,,2022-11-23 11:23:57,2022-11-24 14:28:21,REMOTE,"Интерес в погружении в клиентский опыт, аналитику улучшения бренда. Английский язык от уровня B1. Опыт работы аналитиком данных от...","Формулирование гипотез самостоятельно, далее их согласование со старшим аналитиком и заказчиком. Формулировка выводов самостоятельно ДО презентации итогов работы. ",Оформление по ТК РФ с 1 дня работы. ДМС со стоматологией. Возможность удаленной работы.,
72565713,Аналитик количественных данных (продуктовые тесты),Царева Яна Дмитриевна,,1,"Москва, улица Шухова, 14",55.716859,37.613063,100000.0,,RUR,False,2022-11-24 17:54:27,2022-11-26 10:54:45,FULL_DAY,"Владение всем аппаратом анализа количественных данных, наличие наработанных механик. Умение готовить и любовь к хорошим ресторанам (мы занимаемся вкусовыми предпочтениями...","Агентство Tochka Rosta / QRS специализируется на проведении маркетинговых исследований, тестировании продуктов и материалов, обеспечении компаний обратной связью с клиентами. ",Хорошее сочетание аналитического скилла и бизнес-мышления. Заработную плату 2 раза в месяц и всегда во время. Полностью белая З...,
72868369,Аналитик данных,Нетология,,1,,,,,,,,2022-11-24 10:19:54,2022-11-24 10:20:06,FULL_DAY,"Уверенный уровень SQL (аггрегирующие и оконные функции, ‘join’ разные виды, with). Опыт работы с BI-инструментами. Знаете основы статистики. ","Разработка и поддержка аналитических отчетов (от сбора данных до визуализации). Участие в создании, поддержке и развитии BI-решений компании. ","Работа на растущем EdTech-рынке с огромным потенциалом. Широкая зона ответственности, и никаких ограничений для роста в компании. ",
72851580,Аналитик данных по обучению,Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-24 06:47:58,2022-11-27 07:01:20,FULL_DAY,"Высшее образование: Хорошее знание Excel, SQL, Python. Знание Power BI будет являться преимуществом.","Сбор данных об обучении - Осуществляет сбор данных из систем электронного обучения, используемых в подразделении. Систематизация информации - Систематизирует информацию, готовит данные...","Условия работы: офис (м. Кутузовская), пятидневный график работы**,** отсутствие строгого дресс-кода, отсутствие командировок. Уровень заработной платы, который зависит от...",
72858094,Аналитик данных (Медиа-аналитик),Газпром-медиа Развлекательное телевидение (ГПМ РТВ),,1,"Москва, Олимпийский проспект, 14",55.77835,37.623375,,,,,2022-11-24 08:07:35,2022-11-24 08:24:25,FULL_DAY,"Уверенный пользователь Excel (сводные таблицы). Знание систем аналитики Яндекс.Метрика, Google Analytics. Знание основных показателей эффективности рекламных кампаний в digital-среде. ","Подготовка аналитических материалов, связанных с рекламной монетизацией площадок и сервисов. Анализ статистики из системы управления рекламой AdFox, составление прогнозов. ",Работа в крупнейшем медиа-холдинге в России. Оформление в соответствии с ТК РФ. Оклад +премия. График работы-Гибридный. ДМС.,
72819761,Аналитик данных,Домклик,,1,"Москва, Кутузовский проспект, 32к1",55.741338,37.531127,,,,,2022-11-23 15:22:18,2022-11-24 17:30:39,FULL_DAY,"Хорошо знаете математику и владеете основами статистики. Отлично знаете SQL (вложенные запросы, оконные функции, CTE). Отлично знаете Excel. ",Построение аналитической отчетности в Excel и BI. Взаимодействие между бизнесом и разработкой для формирования показателей. Оптимизация скорости запросов. ,"Конкурентную заработную плату. Полис ДМС с первого месяца работы. Корпоративный университет, онлайн-курсы для повышения квалификации, конференции, митапы. ",
