vacancy_id,vacancy_name,company_name,company_dept,area,address,latitude,longitude,salary_from,salary_to,salary_currency,salary_gross,publication_time,last_changed,schedule,req,resp,cond,skills
72889287,Senior Data Scientist / ML Engineer,Mindbox,,1,"Москва, улица Правды, 26",55.790687657162835,37.58470127116276,300000.0,450000.0,RUR,False,2022-11-24 16:14:41,2022-11-24 16:14:41,FLEXIBLE,"DS-stack: docker, python 3.7, sql, pandas, scipy, numpy, scikit, lightgbm, fastcluster, implicit, spacy. Прод на Airflow over K...","Детали. Нейронки, контент-бейзд рекомендации, кросс-доменные модели, многорукие бандиты.","Удаленно / гибрид / офис в Москве или Ереване. Релокация, бонус за выход, опцион. Офисы с заботой о людях: еда, кухня, комнаты...",
71958940,Senior Data scientist,ЦИФРА,,1,,,,,,,,2022-11-23 17:59:24,2022-11-23 18:00:04,FULL_DAY,"Мы инвестируем в продукты на основе машинного, глубокого обучения, математической оптимизации. — Участвовать в планировании, оценивать сроки и уметь их выдерживать. — ","Мы помогаем промышленности работать эффективнее: внедряем решения для удобного и эффективного планирования, сбора, анализа данных, мониторинга работоспособности и прогнозирования (инцидентов...","У вас в портфолио есть хотя бы 2-3 проекта которые не стыдно показать, обсудить. — Компания получила аккредитацию на льготную...",
72884368,Lead Data Scientist в ДРПА,Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-24 14:29:30,2022-11-27 07:01:20,FULL_DAY,"Опыт работы DS 3+ года (желательно опыт наставничества/руководства). Библиотеки: Pandas, Scikit-learn, Lightgbm, XGBoost, Catboost, Tensorflow (pytorch). ",Департамент по работе с проблемными активами помогает клиентам сделать выбор в трудной ситуации (особенно в текущей ситуации). Сотрудники департамента разрабатывают...,Новейшие технологии и прекрасная команда. Профессиональное развитие в крупнейшем Data science сообществе в России. Бонусы от Сбера сотрудникам. ,
72821966,Data Scientist (Middle),Газпромбанк,Газпромбанк,1,,,,,,,,2022-11-23 16:17:22,2022-11-24 17:46:56,FULL_DAY,"Профильное образование (техническое, компьютерные науки, статистика, математика). 3 года опыта профессиональной разработки моделей машинного обучения. Уверенное знание python. ","Взаимодействие с внутренними заказчиками (формулирование требований, подходов к исследованию/разработке модели и методов оценки конечного результата). Анализировать множество источников данных...",,
72821352,Data Scientist (Senior),Газпромбанк,Газпромбанк,1,,,,,,,,2022-11-23 16:06:06,2022-11-24 17:44:21,FULL_DAY,"Профильное образование (техническое, компьютерные науки, статистика, математика). 5 лет опыта профессиональной разработки моделей машинного обучения. Уверенное знание python. ","Осуществлять управление разработкой новых и модификацией существующих моделей. Взаимодействие с внутренними заказчиками (формулирование требований, подходов к исследованию/разработке модели и...",,
72820761,Data Scientist (Junior),Газпромбанк,Газпромбанк,1,,,,,,,,2022-11-23 15:50:12,2022-11-24 17:36:53,FULL_DAY,"Профильное образование (техническое, компьютерные науки, статистика, математика). 0-1 года опыта профессиональной разработки моделей машинного обучения. Уверенное знание python. ","Анализ различных источников данных, генерация признаков для построения модели. Разведочный анализ данных (EDA). Построение моделей машинного обучения. Внедрение моделей машинного...",,
72752515,Менеджер по продажам образовательных программ международной школы Data Science и программи,Mathshub,,1,,,,,,,,2022-11-25 13:21:02,2022-11-25 13:21:15,REMOTE,Умеете и любите продавать. Готовы к обучению. Имеете опыт продаж в сегменте b2c. Работали в CRM-системе. ,"Выпустить новые продукты профессий по направлениям разработки на русскоязычном рынке. Выстроить образовательную модель внутри команды, которая будет работать на масштабирование. ",Работу в коллективе с одним из самых сильных нетворков в сфере разработки и Data Science. Возможность профессионального роста. ,
70243733,Data Scientist,Lamoda,,1,"Москва, проспект Маршала Жукова, 1с1",55.775094,37.506523,,,,,2022-11-22 17:18:15,2022-11-27 07:01:17,FULL_DAY,"Опыт в области анализа данных и машинного обучения (от 2 лет). Опыт работы с SQL, Hadoop, Hive, Spark. ",У нас представлен полный жизненный цикл разработки data-driven продуктов с применением ML — от идеи и генерации гипотез до запуска...,"Официальное оформление, белую заработную плату. Гибкий график работы, есть возможность удобно планировать рабочее и личное время, а также работать удаленно. ",
71712459,Senior Data Scientist ML/CV,Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-24 09:38:11,2022-11-27 07:01:20,FULL_DAY,Аналогичный опыт работы от 3х лет. Образование: высшее техническое. Работа с данными (ex. как проверить корректность выбора тестового набора). ,Разрабатывать ML - математические модели в различных проектах Сбер. Участвовать в развертывании решений на промышленные системы Сбер и его клиентов.,"Ипотека выгоднее для каждого сотрудника и льготные условия кредитования. Бесплатная подписка СберПрайм+. Скидки на продукты компаний-партнеров: Okko, Сбер Маркет...",
54829296,Data scientist (Персонализация),"Компания «СПОРТМАСТЕР», Sportmaster Lab","Компания «СПОРТМАСТЕР», Sportmaster Lab",1,,,,,,,,2022-11-23 11:07:05,2022-11-27 07:01:21,REMOTE,"Опыт использования и внедрения алгоритмов машинного обучения. Знание базовых алгоритмов и структур данных, понимание плюсов и минусов. Уверенное знание математической...",Использовать алгоритмы машинного обучения для решения бизнес-задач. Исследовать данные с целью получения новых признаков клиентов. Разрабатывать требования для сбора...,Возможность использовать выбранные инструменты для решения задач (у нас нет ограничений по стеку). Конкурентная заработная плата по результатам собеседования. ,
72856413,Senior Data Scientist (Promo forecast),"МАГНИТ, Розничная сеть",,1,,,,,,,,2022-11-24 07:44:13,2022-11-27 07:01:21,FULL_DAY,"Опыт лидирования команды из 3-4 человек, наставничество. Опыт работы с распределенными системами (HADOOP, Azure) посредством Spark. Опыт работы с...","Лидирование команды из 3-4 человек, проведение codereview, Unit тесты, постановка решений на бой. Прогнозирование спроса до уровня Торговая точка...","График работы 5/2 с гибким началом. Возможность работать в офисе в Москве и удаленно. Оформление по ТК РФ, оплачиваемые...",
72788567,Data Scientist middle+,Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-23 08:15:46,2022-11-27 07:01:20,FULL_DAY,"Хорошие знания Python 3. Опыт работа с Pandas, SQL, Spark/PySpark, Hive и др. инструментами для анализа малых и больших...","Вам предстоит участвовать в развитии система форд-мониторинга Сбербанка, которая обеспечивает защиту клиентов банка во всех каналах обслуживания от мобильных...",,
72816947,Аналитик данных (data science),Корпорация ЭЛАР,,1,"Москва, Бумажный проезд, 14с2",55.789902,37.586904,,,,,2022-11-23 14:30:47,2022-11-23 14:30:47,FULL_DAY,"Python 3.8+, SQL Alchemy, Redis, Numpy Pandas, опыт анализа данных, использования фреймворков машинного обучения, машинного зрения или OCR. ","Участие в проектах коммерческой разработки систем машинного зрения (CV), анализа неструктурированных текстов (NLP) и онтологических баз знаний: Обследование сложных программных...","Участие в крупнейшем социально-значимом проекте. Отличный коллектив увлеченных сотрудников. Возможность совершенствоваться, развиваться профессионально, изучать новые технологии. Высокий уровень дохода. ",
69865413,Senior/Tech Lead Data Scientist (Computer vision),WILDBERRIES,,1,,,,,,,,2022-11-24 09:12:23,2022-11-25 17:16:56,FULL_DAY,"уверенное владение Python. - сильный SQL и умение самостоятельно отбирать необходимые данные. Будет плюсом: - опыт работы с Postgres, Vertica, ClickHouse. - ",Ротация между проектами.,"Предлагаем: Гибкое начало дня, удаленка или гибридный график. Сложные интересные проекты. Свободу в принятии решений. Профессиональный рост в команде увлеченных...",
72788226,Data Scientist – Senior/Chief,Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-23 08:12:48,2022-11-27 07:01:20,FULL_DAY,"Успешные внедрения ML решений в бизнес-процессы и доведение их до прома, практический опыт их последующего мониторинга и развития. ","Вам предстоит участвовать в развитии система форд-мониторинга Сбербанка, которая обеспечивает защиту клиентов банка во всех каналах обслуживания от мобильных...",,
71315683,Senior Data Scientist,Tele2,,1,"Новомосковский административный округ, Киевское шоссе, 22-й километр, 6с1",55.633816,37.431936,,,,,2022-11-22 15:27:56,2022-11-22 15:27:56,FULL_DAY,"Высшее: математическое, IT, техническое. Дополнительное образование и курсы в области data science: Coursera, Udacity, CS229 и т.д.. ",Построение предсказательных моделей определения склонности к покупке существующих продуктов и услуг компании и партнеров. Построение моделей выбора наилучшего места для...,Интересная работа в быстроразвивающейся компании. Уникальная система обучения для каждого сотрудника на основе индивидуальных планов развития. Зеленый свет для новых...,
68621600,Middle Data Scientist,Tele2,,1,"Москва, Сокольническая линия, метро Румянцево",55.63292482088349,37.43951572485317,,,,,2022-11-22 15:27:50,2022-11-22 15:27:50,FULL_DAY,"Высшее образование: математическое, IT, техническое. Глубокое понимание алгоритмов машинного обучения и опыт их применения в работе. Знание математической статистики. ","Построение антифрод моделей (выявление спама, фрода, фишинга и пр.). Поиск аномалий для определения не стандартного поведения. Обработка корпусов текстов (семантический...",Интересная работа в быстроразвивающейся компании. Уникальная система обучения для каждого сотрудника на основе индивидуальных планов развития. Зеленый свет для новых...,
69379894,Data Scientist / Специалист по работе с искусственным интеллектом,ГБУЗ «Научно-практический клинический центр диагностики и телемедицинских технологий ДЗМ»,,1,"Москва, улица Петровка, 24",55.765027,37.617276,,,,,2022-11-24 12:04:28,2022-11-24 12:04:28,FULL_DAY,"Опыт работы frontend разработчиком (средний или базовый уровень). Опыт создания пользовательских интерфейсов. Высшее образование (предпочтительные направления - медицинская техника, медицинская кибернетика...",Проведение тестирований сервисов на основе технологий искусственного интеллекта (ИИ-Сервисов). Подготовка протоколов тестирования. Аналитика результатов работы ИИ-Сервисов. ,"Официальное трудоустройство. График 5/2 с 9.00 до 17.30, сб и вс выходные. Годовая премия, белая зарплата! ",
72141335,Data Scientist,INFOWATCH,,1,,,,,,,,2022-11-21 11:25:04,2022-11-22 10:00:30,FULL_DAY,Профильное повышение квалификации (курсы/специализации по data science) и/или опыт работы midle или senior data scientist от 1-2...,Обрабатывать большие массивы данных с использованием Big Data инструментов. Развивать DS-инфраструктуру подразделения. Развивать внутренний фреймворк для обработки и анализа...,Работа в аккредитованной ИТ-компании. Возможность удалённой работы на территории РФ. Гибкий график работы. Сплоченную команду. Ориентацию на результат. ,
72547109,Data Science,Rutube,,1,"Москва, Ленинградский проспект, 72к4",55.80525,37.519863,,,,,2022-11-21 09:27:01,2022-11-21 09:27:01,FULL_DAY,"Высшее образование в областях: математика, физика, информатика. Опыт работы с движками полнотекстового поиска. Понимание принципов работы современных ML алгоритмов. ","Полный цикл обучения ML моделей, включая подготовку данных для разметки и внедрение моделей в продакшн. Обучение моделей для ранжирования поисковой...",Опыт работы над крупнейшем видеосервисом страны. Работу в команде профессионалов и творческих людей. Достойный уровень дохода (обсуждается индивидуально с каждым...,
72736422,Senior Data Scientist,Сбер. Data Science,Сбер. Data Science,1,,,,,,,,2022-11-22 09:32:49,2022-11-27 07:01:20,FULL_DAY,"Высшее образование в области компьютерных наук, статистики, прикладной математики или другой релевантной области. Глубокое понимание статистических подходов и методов (регрессия...","Предотвращение оттока. Оценка CLTV. Омниканальная рекомендательная система. Котирование кредитов и депозитов и т.д. Отраслевые модели. Классификация комментариев, обратной связи. ","Развитая IT архитектура. Комфортный офис, большой выбор вариантов по питанию, бесплатный фитнес в офисе. Скидки на продукты банка и экосистемы. ",
72872678,Senior Data Scientist в медицинскую команду Sber AI Lab,Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-24 11:23:57,2022-11-27 07:01:20,FULL_DAY,Знания и опыт в области Data Science (от 3 лет). Хорошее знание Python (в том числе опыт работы с Python...,Разработка новых наукоемких технологий. Взаимодействие с прикладными командами из бизнес подразделений по их внедрению. Анализ передовых научных работ. ,"Уникальные масштабные проекты, участие в международных конференциях. Возможность заниматься наукой, оставаясь в Москве. Дружный, высококвалифицированный коллектив с большим потенциалом роста. ",
72800646,Senior Data Scientist (Time Series),Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-23 10:45:21,2022-11-27 07:01:20,FULL_DAY,"Мы команда AI в SberНадежности, занимаемся детекцией аномалий и инцидентов по метрикам систем в Сбере. Плюсом будет опыт работы с...","Объем данных измеряется петабайтами. На текущий момент используем CatBoost для прогноза тренда, фильтр Калмана, экспериментируем с автоэнкодерами, с помощью FBProphet...",Ипотека выгоднее для каждого сотрудника и льготные условия кредитования. Бесплатная подписка СберПрайм+. Скидки на продукты компаний-партнеров. ДМС с первого...,
72804111,Data Science Эксперт в Yandex Cloud,Яндекс,,1,"Москва, улица Льва Толстого, 16",55.733771,37.587937,,,,,2022-11-23 11:36:31,2022-11-24 16:29:52,FULL_DAY,"...в области Data Science в одной из ролей: Настраивали инструменты DevOps, в том числе специфичные для сферы Data Science (Kubeflow...","Расширять аудиторию DataSphere. Исследовать рынок на предмет новых возможностей (продуктов, сценариев, регионов, индустрий, сегментов, пользователей) и доносить знания о трендах...",,
71614417,Senior Data Scientist (WAF),Positive Technologies,,1,"Москва, Преображенская площадь, 8",55.794887,37.712812,,,,,2022-11-22 13:28:40,2022-11-22 15:04:31,REMOTE,"Уверенное знание Python, git. Знание основных алгоритмов/методов машинного обучения. Владение библиотеками Pytorch, sklearn. Знание основных веб-технологий и протоколов. ",Проектирование математических моделей обнаружения атак на веб-приложения. Разработка и прототипирование статистических методов обнаружения аномалий в трафике. Поддержка и улучшение...,Можно работать удалённо или в офисе в минуте от метро Преображенская площадь (на 15 этаже с красивыми видами на Москву). ,
70168410,Senior Data Scientist,Digital Reputation,,1,"Москва, Калашный переулок, 12с2",55.756032,37.601052,,300000.0,RUR,False,2022-11-21 13:11:31,2022-11-25 10:52:28,FULL_DAY,Высшее техническое/математическое образование. Опыт построения и внедрения моделей машинного обучения и алгоритмов обработки данных в продакшн. Сильная теоретическая подготовка...,"Изучение материалов (научные статьи, книги, блоги и тд) по машинному обучению и computer science, тестирование и внедрение перспективных методов. ",Возможность формировать и вести команду data scientist с ростом портфеля продуктов. Атмосферу стартапа с высоким уровнем свободы и доверия. ,
72725421,Middle Data Scientist (NLP),Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-22 07:12:08,2022-11-27 07:01:20,FULL_DAY,"Опыт в части моделирования и обработки данных - не менее 1 года. Понимание не только того, как обучить модель на готовом...","Команда создает AI модели, направленные на сокращение t2m производства персонализированного контента для клиентов и на повышение эффективности этого...","Фиксированный оклад + годовой бонус. - ДМС, страхование от несчастных случаев, социальные гарантии. -Корпоративное обучение, курсы и тренинги. -Современный офис в...",
72679805,Lead Data Scientist,Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-21 10:33:06,2022-11-27 07:01:20,FULL_DAY,"Высшее техническое/математическое/экономическое образование. Опыт работы на аналогичной позиции. Уверенные знания Python, Pyspark, SQL (Oracle, Postgres). Классификации/регрессии (Классический...","Управление командой 5-6 человек с разными компетенциями (Data Scientist, Инженеры, Разработчики) по Scrum. Создание AI продуктов и защита финансового...","Профессиональное обучение, семинары, тренинги, конференции. Годовые премии. ДМС, сниженные ставки по кредитованию, программы лояльности для сотрудников. Самые инновационные, амбициозные проекты...",
70345760,Аналитик / Data scientist,dentsu,,1,"Москва, Пресненская набережная, 6 стр.2, Башня Империя",,,,,,,2022-11-21 07:49:49,2022-11-23 11:13:33,FULL_DAY,Знание основ мат. статистики и теории вероятности. Уверенное владение R или Python (pandas/numpy/sklearn). Желание самостоятельно исследовать данные и...,Разработка математических моделей оценки эффективности рекламы. Разработка предиктивных моделей на основе анализа больших массивов данных. Построение стратегических прогнозов и рекомендаций...,"Опыт реализации сложных data science проектов для крупных кампаний. Решение интересных нестандартных задач. Возможность понять, как работает современный бизнес и...",
72736408,Middle Data Scientist (Global Markets),Сбер. Data Science,Сбер. Data Science,1,,,,,,,,2022-11-22 09:32:21,2022-11-27 07:01:20,FULL_DAY,"MS SQL, Greenplum, PostgreSQL, InfluxDB. Grafana, Qlik Sense. Python ML/DL libraries, PySpark, PyTorch, TensorFlow. Теоретические знания. Математика. ",ДГР – предоставляет корпоративным и розничным клиентам широкий спектр продуктов и услуг на локальных и зарубежных финансовых рынках. Ключевые направления бизнеса...,"Машинное обучение. Комфортный офис по ул. Вавилова, 19. Скидки на продукты банка и экосистемы. Постоянное развитие: обучающие курсы от лучших...",
72229021,"Data Scientist, Товарные рекомендации",Ozon Информационные технологии,Ozon Информационные технологии,1,,,,,,,,2022-11-21 10:21:28,2022-11-27 07:01:20,REMOTE,Хорошее знание Python. Опыт работы с большей частью нашего стека технологий. Опыт решения production DS-задач в интернет-бизнесе (желателен...,"Создавать и улучшать алгоритмы рекомендаций товаров на сайте. ML-задачи от идеи до реализации в production: изучать статьи, заниматься поиском...","Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. ",
71644645,Главный эксперт по анализу данных (data analyst/data scientist/аналитик данных),АК АЛРОСА,,1,,,,,,,,2022-11-22 02:16:44,2022-11-22 02:16:44,FULL_DAY,"Опыт работы в области аналитики данных. Владение стеком технологий: SQL, библиотеки Python для анализа данных (Pandas, Scikit-learn, Numpy и...","Сбор, обработка, изучение и интерпретация данных для поиска закономерностей и аномалий. Подготовка данных к моделированию, построение предиктивных моделей, анализ и...","Работа в одной из крупнейших компаний как в России, так и во всем мире в рамках своей отрасли. ",
71218959,Руководитель отдела DS/Lead Data Scientist/CDS,Страховая компания «Сбербанк страхование»,,1,"Москва, Калужско-Рижская линия, метро Проспект Мира",55.781747,37.633032,,,,,2022-11-22 13:49:53,2022-11-22 13:49:53,FULL_DAY,"Опыт разработки/мониторинга/валидации скоринговых моделей, моделей оттока, склонности, прогнозирования дохода, потерь, соц. связей, antifraud, распознавания и тд c достигнутым...","Плотная работа с подразделением CDS блока УБ. Работа с 3 бизнес-линиями (Розница, Корпоративное направление и ДМС). Текущих задачи на...","Полная занятость, график 5/2. Конкурентная заработная плата по результатам собеседования ( оклад + премии). Социальный пакет (ДМС, НС). ",
71393637,Data Scientist,START.RU,,1,,,,,,,,2022-11-18 15:38:41,2022-11-18 15:38:41,REMOTE,Высшее техническое образование. Аналогичный опыт работы на позиции Data Scientist/Data Analyst от 2 лет. Опыт написания продакшен кода на...,Улучшение качества user-2-item и item-2-item моделей. Разработка learning to rank моделей. Определение и формализация целевых метрик. ,"Конкурентная зарплата, система бонусов. Расширенная ДМС программа со стоматологией. Возможность удаленной работы. Полное соблюдение ТК РФ (оформление, оплата больничных, отпусков...",
70179582,"Старший Data Scientist, Маркетплейс, Автомодерация",Ozon Информационные технологии,Ozon Информационные технологии,1,"Москва, Пресненская набережная, 10",55.74723295660558,37.536558290665916,,,,,2022-11-21 16:59:30,2022-11-27 07:01:20,FULL_DAY,"Опыт в сфере DS (в частности, работы с CV). Знание основных инструментов DS. Умение строить SQL запросы и работать с...","Обрабатывать терабайт информации, извлекая из неё знания. Строить модели, обучать их, проверять различные гипотезы. Оценивать эффективность от введения каких-либо...","Возможность работать удалённо. Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в...",
72702509,"Руководитель группы Data Science, NLP",Ozon Информационные технологии,Ozon Информационные технологии,1,,,,,,,,2022-11-21 16:26:17,2022-11-27 07:01:20,REMOTE,"Опыт руководства ML командой. Опыт решения релевантных NLP задач. Глубокое знание теории и практики ML. Уверенное владение python, torch. ","Проекты и задачи, которые решает команда: Определение релевантности товара к тексту запроса. Тут делаем нейронные сети, которые как можно лучше...","Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. ",
72740316,Quant / Data Scientist (Руководитель направления Управление рисками),ДОМ.РФ,,1,,,,,,,,2022-11-22 10:30:30,2022-11-22 18:49:42,FULL_DAY,"Образование высшее (финансово-экономическое или техническое (при наличии знаний в области экономики и финансов). Желательно наличие профессиональных сертификатов (CFA, CQF...",Доработка существующих моделей оценки ипотечных ценных бумаг и связанных деривативов (python): - Развитие внутренней симуляционной OAS модели. - Участие в калибровке моделей...,"Оформление в соответствии с ТК РФ, полностью белая зарплата. Гибридный формат работы. Конкурентный уровень заработной платы + премии по итогам...",
72015268,Data Scientist,Ингосстрах,,1,,,,,,,,2022-11-18 06:12:35,2022-11-18 06:12:35,FULL_DAY,"Высшее техническое образование, (будет преимуществом - МФТИ, МГТУ им. Баумана, МГУ, СПбГУ, ВШЭ, Сколтех, НГУ). Знание архитектур и алгоритмов в основе...","Полный цикл (data collection, feature engineering, model fitting, model management, visualization, model serving) создания набора моделей на основе транзакционной и...","Оформление в штат по бессрочному трудовому договору, полностью белую заработную плату: оклад + стабильная ежеквартальная премия + годовой бонус. ",
72515207,Data Scientist,ВМЗ,ВМЗ,1,,,,,,,,2022-11-18 05:33:46,2022-11-22 14:13:31,FULL_DAY,"Высшее техническое образование (МГУ, МГТУ им. Н.Э. Баумана, МИСиС). Опыт разработки решений по обработке данных для решения задач промышленного...","Поиск, представление, обоснование прямых и косвенных зависимостей, определяющих влияние технологических, организационных и производственных факторов на качество продукции (полуфабрикатов), производительность, издержки...",Работа в Инженерно-технологическом центре г. Выкса (Нижегородская обл). Оформление в штат согласно ТК РФ. График работы 5/2. ,
67411146,"Data Scientist, Поиск и Каталог",Ozon Информационные технологии,Ozon Информационные технологии,1,"Москва, Пресненская набережная, 10",55.74723295660558,37.536558290665916,,,,,2022-11-21 10:21:28,2022-11-27 07:01:20,FLEXIBLE,Автоматическое понимание и обогащение текстовых запросов пользователей. Хорошее знание Python. Опыт решения production DS-задач в интернет-бизнесе (желателен опыт...,Создание и улучшение алгоритмов ранжирования товаров на сайте (learning to rank). ML-задачи от идеи до реализации в production: изучение...,"Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. ",
55433924,"Data Scientist, Поисковый рантайм, NLP",Ozon Информационные технологии,Ozon Информационные технологии,1,,,,,,,,2022-11-21 10:21:27,2022-11-27 07:01:20,REMOTE,"Хорошее знание Python (pandas, sklearn, pyspark). Знакомство хотя бы с одним из DL-фреймворков (pytorch, tensorflow, mxnet, и другие). ",Обеспечивает быстрый поиск среди миллионов товаров. Помогает находить наиболее релевантные товары с помощью комплексных и многоуровневых моделей машинного обучения. ,"В первую очередь интересные задачи. Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. ",
72663343,Lead Data Scientist (booking platform),Antal Talent,,1,,,,,,,,2022-11-21 07:33:07,2022-11-25 08:00:57,FULL_DAY,"Hands on experience in data engineering, working with big data framework like Spark/Hadoop. Experience in data science for e...","Lead Data Scientist at a booking platform. ️ Bangkok, Thailand. Full visa sponsorship and relocation assistance. Mine a big data of...",Medical insurance (two plans to choose from).,
70903553,Data Scientist (сопровождение процесса разработки и использования моделей),Банк ВТБ (ПАО),,1,,,,,,,,2022-11-22 11:00:22,2022-11-25 12:18:23,FULL_DAY,"Высшее образование (экономическое, техническое, математическое). Опыт разработки и/или валидации скоринговых моделей розничного (не корпоративного!) сегмента. Подходит опыт в разных...","Участвовать в процессе управления разработкой новых и модификацией существующих моделей количественной оценки кредитного риска, включая: постановку задачи, предварительный анализ сегмента...","Трудоустройство согласно Законодательству. Конкурентная заработная плата. Профессиональное обучение и развитие. Добровольное медицинское страхование, льготные условия кредитования. Корпоративная пенсионная программа, материальная...",
70903214,Junior Data Scientist (сопровождение процесса разработки и использования моделей),Банк ВТБ (ПАО),,1,,,,,,,,2022-11-22 11:00:33,2022-11-22 11:00:33,FULL_DAY,"Оконченное высшее образование (экономическое, техническое, математическое);. Уверенное владение SQL, MS Office. Навыки работы в одном или нескольких инструментах по анализу...","Участвовать в процессе управления разработкой новых и модификацией существующих моделей количественной оценки кредитного риска, включая: постановку задачи, предварительный анализ сегмента...","Трудоустройство согласно Законодательству. Конкурентная заработная плата. Профессиональное обучение и развитие. Добровольное медицинское страхование, льготные условия кредитования. Корпоративная пенсионная программа, материальная...",
72742677,"Data scientist / Machine learning engineer (команда рекомендаций и машинного обучения, ВКонтакте)","VK, Одноклассники","VK, Одноклассники",1,,,,,,,,2022-11-22 11:14:54,2022-11-24 12:04:26,FLEXIBLE,Математически формулировать бизнес-задачи. С продвинутыми методами матричной факторизации для извлечения информации из истории просмотров и поиска. Анализом границ применимости...,SNA-техниками для анализа социального графа. Разработками big data и аналитикой поверх стека Apache Spark. Product science для инсайтов и...,,
70895577,Data Scientist,INSITECH Development,,1,,,,,,,,2022-11-16 13:31:36,2022-11-16 13:31:36,FULL_DAY,Опыт работы в области DS + ML от 2 лет. Глубокие знания в построении систем A/B тестирования и желание...,Участие в развитии передового продукта в российском ритейле. Работа в команде совместно с ведущими экспертами. Разработка методологии проведения АВ тестирования...,"C первого дня новый MacBook Pro 16. Команда профессионалов, готовых поддержать ваши инициативы. Дополнительные мониторы и всё, что нужно для...",
54996943,Data Scientist / ML-инженер (Big Data),"«МТС», IT","«МТС», IT",1,"Москва, проспект Андропова, 18к9",55.691684,37.66062,,,,,2022-11-18 09:33:27,2022-11-23 11:21:59,FULL_DAY,"Опыт работы от 2 лет в области анализа данных и машинного обучения. Вы знаете, как работают ML-алгоритмы и не...","Customer Profile (Middle/Senior). Выгружать и готовить/обрабатывать данные (находить аномалии и инсайты). Перебирать гиперпараметры ml-моделей, пока кросс-валидация...","Локальные конференции, митапы. Корпоративный университет МТС и масштабная виртуальная библиотека. А ещё мы регулярно обмениваемся опытом на совместных синках с...",
